data_hora,Demanda_MW,Vel_viento
2018-06-30 09,1246.647619,37.89579008
2018-06-30 10,1390.708549,34.11128489
2018-06-30 11,1490.393593,22.57311403
2018-06-30 12,1506.399184,11.70841565
2018-06-30 13,1509.928484,17.45297766
2018-06-30 14,1511.626621,7.98545287
2018-06-30 15,1479.45583,16.75347701
2018-06-30 16,1331.939637,47.57727365
2018-06-30 17,1300.547167,44.01259786
2018-06-30 18,1427.332166,89.54003302
2018-06-30 19,1615.641515,29.94759172
2018-06-30 20,1662.099595,5.280163266
2018-06-30 21,1658.131917,8.069410545
2018-06-30 22,1609.409617,21.40869696
2018-06-30 23,1531.804155,26.61734545
2018-07-01 00,1435.935998,34.48330239
2018-07-01 01,1318.397616,39.10460068
2018-07-01 02,1175.797618,38.90343103
2018-07-01 03,1070.401615,28.02692335
2018-07-01 04,1005.542907,13.24366287
2018-07-01 05,976.3961609,6.836421282
2018-07-01 06,971.3098172,3.70854124
2018-07-01 07,982.2436726,5.147498393
2018-07-01 08,1000.143949,9.070670755
2018-07-01 09,1033.139191,25.08923349
2018-07-01 10,1134.661602,31.63948375
2018-07-01 11,1240.23308,27.46273027
2018-07-01 12,1302.086845,8.97679819
2018-07-01 13,1331.605442,6.578136152
2018-07-01 14,1312.984477,19.89387214
2018-07-01 15,1315.625966,6.312971352
2018-07-01 16,1281.095587,12.11046332
2018-07-01 17,1271.893154,5.184773267
2018-07-01 18,1295.450717,30.40389513
2018-07-01 19,1452.417131,23.03059224
2018-07-01 20,1473.32242,2.460247134
2018-07-01 21,1486.328567,3.933260031
2018-07-01 22,1469.731478,15.6663509
2018-07-01 23,1408.483261,24.75640664
2018-07-02 00,1315.33749,31.50272576
2018-07-02 01,1186.472535,41.83102637
2018-07-02 02,1059.951391,29.11170416
2018-07-02 03,986.4786741,15.74514224
2018-07-02 04,971.4159111,8.117117473
2018-07-02 05,964.0662491,4.015370727
2018-07-02 06,994.2060607,15.60273047
2018-07-02 07,1087.907127,32.21263028
2018-07-02 08,1228.204364,41.81734887
2018-07-02 09,1343.224937,33.26674217
2018-07-02 10,1449.288226,21.63166292
2018-07-02 11,1530.65291,24.11267746
2018-07-02 12,1604.804918,32.434234
2018-07-02 13,1653.493422,8.396252113
2018-07-02 14,1689.870128,7.533763925
2018-07-02 15,1661.775858,11.07610527
2018-07-02 16,1618.807446,10.12972001
2018-07-02 17,1616.389222,3.783536039
2018-07-02 18,1662.050974,39.93288612
2018-07-02 19,1804.3809,24.65773696
2018-07-02 20,1844.154868,12.99738403
2018-07-02 21,1862.484676,4.841702109
2018-07-02 22,1826.306401,22.48327873
2018-07-02 23,1734.293648,32.35071502
2018-07-03 00,1612.787305,49.65099365
2018-07-03 01,1437.168331,58.21621677
2018-07-03 02,1251.279333,42.64993731
2018-07-03 03,1142.449669,16.69437322
2018-07-03 04,1093.165698,7.230940513
2018-07-03 05,1083.11636,8.073591931
2018-07-03 06,1124.057943,18.66074787
2018-07-03 07,1234.798077,41.60002051
2018-07-03 08,1375.477237,30.23369705
2018-07-03 09,1497.583007,42.84486522
2018-07-03 10,1618.725665,23.52588441
2018-07-03 11,1656.673248,16.10426152
2018-07-03 12,1698.707816,13.60199256
2018-07-03 13,1710.413375,9.547873774
2018-07-03 14,1731.999682,10.72163106
2018-07-03 15,1715.813494,8.204386695
2018-07-03 16,1695.46236,12.32439941
2018-07-03 17,1693.309831,11.53616322
2018-07-03 18,1728.055797,33.16243274
2018-07-03 19,1890.412867,28.67109971
2018-07-03 20,1923.958817,10.21332001
2018-07-03 21,1929.610306,4.010166189
2018-07-03 22,1893.527955,24.39317819
2018-07-03 23,1804.258319,34.20525097
2018-07-04 00,1647.326726,58.22090125
2018-07-04 01,1446.153025,55.1962307
2018-07-04 02,1280.517793,39.12854131
2018-07-04 03,1194.517091,17.77729689
2018-07-04 04,1157.172756,13.3337648
2018-07-04 05,1142.463972,9.377263878
2018-07-04 06,1174.802457,11.59611962
2018-07-04 07,1262.908052,34.0898252
2018-07-04 08,1414.773449,42.05953515
2018-07-04 09,1526.030286,33.42312913
2018-07-04 10,1641.433019,19.57195022
2018-07-04 11,1699.151661,14.06175787
2018-07-04 12,1711.15749,7.941980345
2018-07-04 13,1705.353022,6.972452905
2018-07-04 14,1695.450896,11.21373332
2018-07-04 15,1658.771418,14.23568071
2018-07-04 16,1620.331258,10.14719405
2018-07-04 17,1609.91238,8.046929601
2018-07-04 18,1655.948997,41.67818516
2018-07-04 19,1825.804414,40.09961192
2018-07-04 20,1889.410296,11.68779303
2018-07-04 21,1915.311614,4.63676657
2018-07-04 22,1896.356142,12.75280349
2018-07-04 23,1821.335737,35.0248452
2018-07-05 00,1677.778436,54.84475077
2018-07-05 01,1483.148501,53.02852938
2018-07-05 02,1303.623974,42.42144802
2018-07-05 03,1185.633996,22.31842539
2018-07-05 04,1122.739213,16.59729188
2018-07-05 05,1105.72855,3.9749702
2018-07-05 06,1148.688023,20.23062085
2018-07-05 07,1249.874567,37.79570202
2018-07-05 08,1399.073933,38.39249504
2018-07-05 09,1521.783467,45.67909239
2018-07-05 10,1692.456745,91.67088648
2018-07-05 11,1735.845637,35.8938662
2018-07-05 12,1760.457477,9.320009709
2018-07-05 13,1752.286552,5.606458222
2018-07-05 14,1764.894449,6.601945083
2018-07-05 15,1746.884893,12.99823445
2018-07-05 16,1712.771074,12.24840363
2018-07-05 17,1702.863953,12.43417042
2018-07-05 18,1735.250978,38.14813288
2018-07-05 19,1864.122198,23.54438747
2018-07-05 20,1909.956991,10.66317854
2018-07-05 21,1929.052023,7.610550875
2018-07-05 22,1901.189778,25.2307245
2018-07-05 23,1818.235958,28.94849201
2018-07-06 00,1686.232618,58.70615026
2018-07-06 01,1501.920949,70.77568846
2018-07-06 02,1296.181066,47.20417939
2018-07-06 03,1214.248691,39.0115042
2018-07-06 04,1168.251177,10.68524967
2018-07-06 05,1171.851067,7.067831728
2018-07-06 06,1211.531796,18.61685147
2018-07-06 07,1304.518643,32.29122124
2018-07-06 08,1433.983634,36.43358457
2018-07-06 09,1570.047118,44.55651454
2018-07-06 10,1715.045545,30.49618557
2018-07-06 11,1771.916302,19.88571294
2018-07-06 12,1595.731334,46.33811431
2018-07-06 13,1550.567081,40.54433259
2018-07-06 14,1626.725587,22.94719317
2018-07-06 15,1647.265794,75.22722019
2018-07-06 16,1661.174168,105.3145388
2018-07-06 17,1616.878571,13.01771625
2018-07-06 18,1663.195701,46.628607
2018-07-06 19,1785.02406,21.32854629
2018-07-06 20,1799.761247,9.60796231
2018-07-06 21,1811.511912,7.47631928
2018-07-06 22,1770.467486,22.37443782
2018-07-06 23,1677.301,33.94325346
2018-07-07 00,1566.811562,39.81465639
2018-07-07 01,1387.45326,55.09545016
2018-07-07 02,1215.29933,36.94729911
2018-07-07 03,1104.359278,30.08813258
2018-07-07 04,1046.385619,17.35861305
2018-07-07 05,1020.916964,6.0525677
2018-07-07 06,1026.271688,6.242784368
2018-07-07 07,1066.411744,12.84497725
2018-07-07 08,1149.45232,29.97153603
2018-07-07 09,1221.678302,26.26118642
2018-07-07 10,1347.028571,29.18095351
2018-07-07 11,1436.721345,23.54011804
2018-07-07 12,1509.032525,24.57037003
2018-07-07 13,1562.472891,9.108321035
2018-07-07 14,1597.376562,12.26112018
2018-07-07 15,1604.674677,4.977895221
2018-07-07 16,1606.311459,5.196395292
2018-07-07 17,1613.055486,6.021650206
2018-07-07 18,1640.710531,21.36423198
2018-07-07 19,1765.671958,16.26782331
2018-07-07 20,1759.336166,5.042182706
2018-07-07 21,1751.552484,9.73880883
2018-07-07 22,1680.748084,24.101328
2018-07-07 23,1606.872632,28.83729014
2018-07-08 00,1509.78425,34.95762529
2018-07-08 01,1386.767855,42.30569569
2018-07-08 02,1234.492932,40.0384191
2018-07-08 03,1110.556905,29.44443234
2018-07-08 04,1030.630942,14.44465461
2018-07-08 05,996.4871747,6.73546849
2018-07-08 06,985.6006442,2.590920504
2018-07-08 07,995.0018323,5.401177891
2018-07-08 08,1021.451142,10.92481188
2018-07-08 09,1044.022023,24.88281154
2018-07-08 10,1168.485165,40.05242605
2018-07-08 11,1285.5045,25.13134634
2018-07-08 12,1357.589623,12.62139077
2018-07-08 13,1381.054717,6.125633079
2018-07-08 14,1373.448565,8.60007417
2018-07-08 15,1351.95484,7.510849182
2018-07-08 16,1338.613936,5.816566378
2018-07-08 17,1349.281727,7.041069925
2018-07-08 18,1400.414819,43.01950263
2018-07-08 19,1605.709168,39.23185144
2018-07-08 20,1664.08249,11.78112427
2018-07-08 21,1696.519255,7.145657216
2018-07-08 22,1691.040969,8.257765015
2018-07-08 23,1644.778472,23.88634665
2018-07-09 00,1535.729891,44.57655117
2018-07-09 01,1379.32794,53.67925314
2018-07-09 02,1216.784626,38.84382006
2018-07-09 03,1120.795714,21.55271832
2018-07-09 04,1075.844927,10.53172183
2018-07-09 05,1068.562355,6.900803544
2018-07-09 06,1108.000315,14.81037664
2018-07-09 07,1222.697763,42.61646251
2018-07-09 08,1403.381238,46.54710148
2018-07-09 09,1514.165827,35.92568927
2018-07-09 10,1623.482953,24.54805827
2018-07-09 11,1671.788389,15.07552617
2018-07-09 12,1711.569883,9.712527034
2018-07-09 13,1724.147231,11.36219683
2018-07-09 14,1723.828906,8.765240505
2018-07-09 15,1709.454088,8.815069356
2018-07-09 16,1689.988075,6.423260632
2018-07-09 17,1682.328323,4.940321114
2018-07-09 18,1716.584463,33.70268379
2018-07-09 19,1850.604675,29.19155166
2018-07-09 20,1905.748283,15.08508609
2018-07-09 21,1932.339709,4.514377964
2018-07-09 22,1903.120691,22.29314262
2018-07-09 23,1806.164724,30.04990667
2018-07-10 00,1672.90667,49.35051688
2018-07-10 01,1505.386602,60.3205517
2018-07-10 02,1309.526638,48.15901615
2018-07-10 03,1193.021847,25.363539
2018-07-10 04,1142.848405,9.57824018
2018-07-10 05,1134.627468,5.438225786
2018-07-10 06,1169.962702,16.54871992
2018-07-10 07,1269.522958,31.67534506
2018-07-10 08,1438.825634,46.1311719
2018-07-10 09,1560.426172,39.31390371
2018-07-10 10,1655.361926,16.32023056
2018-07-10 11,1681.711187,9.489442866
2018-07-10 12,1672.364701,7.26337728
2018-07-10 13,1632.494632,8.056393709
2018-07-10 14,1618.863344,7.870298631
2018-07-10 15,1604.680147,10.53814248
2018-07-10 16,1574.281578,8.936337277
2018-07-10 17,1563.278049,7.173868742
2018-07-10 18,1618.856776,47.63883067
2018-07-10 19,1806.221799,45.67454567
2018-07-10 20,1885.776983,18.30003977
2018-07-10 21,1927.848222,18.45442985
2018-07-10 22,1910.347509,24.49524382
2018-07-10 23,1837.257774,17.07015378
2018-07-11 00,1744.096924,58.65725098
2018-07-11 01,1492.356538,78.13547081
2018-07-11 02,1300.957107,39.36509273
2018-07-11 03,1200.742366,20.61805696
2018-07-11 04,1163.547537,8.555810022
2018-07-11 05,1155.395521,6.414783761
2018-07-11 06,1185.826032,16.08901674
2018-07-11 07,1305.479267,43.39163738
2018-07-11 08,1474.484038,37.51260265
2018-07-11 09,1586.621503,37.03712167
2018-07-11 10,1684.006056,19.07626355
2018-07-11 11,1715.75599,8.159606223
2018-07-11 12,1711.580947,10.39615864
2018-07-11 13,1662.124255,12.99103381
2018-07-11 14,1625.508125,10.59855699
2018-07-11 15,1566.907093,23.93049639
2018-07-11 16,1564.111116,11.36587414
2018-07-11 17,1553.804396,8.000318711
2018-07-11 18,1586.624298,48.57826635
2018-07-11 19,1810.584539,45.01316171
2018-07-11 20,1876.416782,14.43644235
2018-07-11 21,1914.466151,12.52918717
2018-07-11 22,1906.405927,29.62164034
2018-07-11 23,1811.89183,35.79337279
2018-07-12 00,1672.247228,52.67816042
2018-07-12 01,1491.737294,58.18446634
2018-07-12 02,1322.874901,44.5367616
2018-07-12 03,1209.961672,20.57190175
2018-07-12 04,1166.066956,9.838166275
2018-07-12 05,1158.740998,6.434642561
2018-07-12 06,1179.357459,15.81859726
2018-07-12 07,1305.509859,45.3086888
2018-07-12 08,1463.027623,42.80708422
2018-07-12 09,1570.699907,32.3888796
2018-07-12 10,1635.86743,17.30123861
2018-07-12 11,1583.276539,45.20656087
2018-07-12 12,1609.69408,24.07480245
2018-07-12 13,1573.636375,14.61383477
2018-07-12 14,1537.89025,13.79842559
2018-07-12 15,1497.73801,15.36914293
2018-07-12 16,1491.252761,26.92982701
2018-07-12 17,1502.408339,8.74946746
2018-07-12 18,1535.488398,39.75950154
2018-07-12 19,1728.466497,42.91405253
2018-07-12 20,1809.83138,18.09378348
2018-07-12 21,1848.659295,6.897485191
2018-07-12 22,1827.799874,18.6603118
2018-07-12 23,1756.634074,30.74263649
2018-07-13 00,1618.171531,53.45977284
2018-07-13 01,1462.71626,55.42496867
2018-07-13 02,1298.177213,44.05317188
2018-07-13 03,1183.948349,25.30507747
2018-07-13 04,1127.517046,14.67685826
2018-07-13 05,1126.254547,7.330396151
2018-07-13 06,1162.70936,19.40542628
2018-07-13 07,1285.914476,43.7708221
2018-07-13 08,1418.629908,35.10942316
2018-07-13 09,1491.436657,31.12373589
2018-07-13 10,1589.727667,21.76336552
2018-07-13 11,1612.709456,6.503463376
2018-07-13 12,1592.151469,13.42260839
2018-07-13 13,1552.735743,14.39150262
2018-07-13 14,1540.663277,10.18617183
2018-07-13 15,1487.614007,19.87194338
2018-07-13 16,1434.541556,11.48331926
2018-07-13 17,1432.582976,6.573601136
2018-07-13 18,1489.729645,50.15020554
2018-07-13 19,1682.041047,37.18912774
2018-07-13 20,1744.261955,10.60702584
2018-07-13 21,1762.103493,3.805869585
2018-07-13 22,1731.51731,18.59862942
2018-07-13 23,1651.793579,28.77504901
2018-07-14 00,1540.489753,41.16926569
2018-07-14 01,1421.825188,38.89810153
2018-07-14 02,1281.743615,37.64883859
2018-07-14 03,1181.622981,19.01381647
2018-07-14 04,1142.416625,7.117477062
2018-07-14 05,1122.613711,7.622359993
2018-07-14 06,1131.990804,6.270584812
2018-07-14 07,1177.059257,16.28204854
2018-07-14 08,1238.135549,13.2764431
2018-07-14 09,1292.844426,30.01008563
2018-07-14 10,1374.142376,15.03780573
2018-07-14 11,1395.272669,4.288372462
2018-07-14 12,1390.689877,6.005382984
2018-07-14 13,1370.431396,10.01560785
2018-07-14 14,1350.492828,10.98454102
2018-07-14 15,1310.954014,13.79034915
2018-07-14 16,1273.109027,8.720151722
2018-07-14 17,1276.421502,7.179926081
2018-07-14 18,1319.86663,36.30899422
2018-07-14 19,1491.368396,44.61156006
2018-07-14 20,1551.074118,4.82359068
2018-07-14 21,1551.541444,2.64461163
2018-07-14 22,1560.765435,14.50216088
2018-07-14 23,1501.731224,21.63490293
2018-07-15 00,1411.698607,30.9443451
2018-07-15 01,1304.714268,35.31570363
2018-07-15 02,1154.604619,42.49490184
2018-07-15 03,1021.395451,29.64948779
2018-07-15 04,955.2268514,12.47704517
2018-07-15 05,925.2407275,6.610443825
2018-07-15 06,919.9749986,4.884809522
2018-07-15 07,932.2707437,5.829947206
2018-07-15 08,960.5547906,9.820097314
2018-07-15 09,996.6668276,32.74216562
2018-07-15 10,1114.807823,35.25963798
2018-07-15 11,1204.622911,12.87984609
2018-07-15 12,1226.31442,5.272847958
2018-07-15 13,1195.218029,17.37928453
2018-07-15 14,1174.513919,14.56235013
2018-07-15 15,1161.823959,13.0613139
2018-07-15 16,1205.692025,10.15966644
2018-07-15 17,1247.180939,13.97195041
2018-07-15 18,1314.14969,41.80264632
2018-07-15 19,1510.092421,48.35927083
2018-07-15 20,1594.167697,17.73735246
2018-07-15 21,1641.588414,11.1727801
2018-07-15 22,1638.245875,13.18393889
2018-07-15 23,1576.565561,26.43024973
2018-07-16 00,1445.250586,49.87312867
2018-07-16 01,1276.755958,43.64368697
2018-07-16 02,1135.940481,32.74834325
2018-07-16 03,1054.985349,16.69752981
2018-07-16 04,1016.810518,14.81808428
2018-07-16 05,1021.07266,6.408899083
2018-07-16 06,1066.903802,19.94193318
2018-07-16 07,1204.992827,53.54329097
2018-07-16 08,1401.974498,38.40842045
2018-07-16 09,1491.176672,31.32093669
2018-07-16 10,1583.265101,14.18707486
2018-07-16 11,1617.41074,9.573379196
2018-07-16 12,1643.383784,7.450091134
2018-07-16 13,1615.490412,12.92095304
2018-07-16 14,1592.018392,9.891476009
2018-07-16 15,1547.355182,8.633092397
2018-07-16 16,1525.981894,6.350638466
2018-07-16 17,1543.622304,10.04605987
2018-07-16 18,1605.163497,44.90761835
2018-07-16 19,1802.765073,43.0408569
2018-07-16 20,1883.467421,17.91313668
2018-07-16 21,1924.344799,9.431935515
2018-07-16 22,1897.680246,23.99047438
2018-07-16 23,1794.497687,35.12928324
2018-07-17 00,1637.47207,59.88864171
2018-07-17 01,1424.788083,67.0886742
2018-07-17 02,1227.136,40.44234284
2018-07-17 03,1130.268582,18.76545306
2018-07-17 04,1088.267805,9.319661665
2018-07-17 05,1076.397022,4.550166664
2018-07-17 06,1110.361956,16.8667565
2018-07-17 07,1255.090944,56.98390744
2018-07-17 08,1447.176557,39.63408973
2018-07-17 09,1516.912185,23.24898763
2018-07-17 10,1588.723896,15.76737399
2018-07-17 11,1623.456661,21.77125663
2018-07-17 12,1676.368078,14.31101745
2018-07-17 13,1670.356583,8.794602564
2018-07-17 14,1652.101802,5.305076281
2018-07-17 15,1638.6046,8.569855131
2018-07-17 16,1606.298323,5.855812908
2018-07-17 17,1603.41991,5.23444969
2018-07-17 18,1651.738875,37.82001593
2018-07-17 19,1756.909686,17.67837165
2018-07-17 20,1792.684095,8.660197924
2018-07-17 21,1799.625159,4.146300932
2018-07-17 22,1745.772025,32.63675173
2018-07-17 23,1629.791168,33.82901929
2018-07-18 00,1502.069169,50.10065926
2018-07-18 01,1334.012806,51.45912417
2018-07-18 02,1174.783021,35.13094676
2018-07-18 03,1068.031327,21.05094226
2018-07-18 04,1007.567495,10.82950448
2018-07-18 05,983.9984724,5.928638398
2018-07-18 06,984.250393,6.178360262
2018-07-18 07,1001.18929,7.805259485
2018-07-18 08,1030.817595,12.97383937
2018-07-18 09,1061.538588,22.74166409
2018-07-18 10,1163.714811,32.75608182
2018-07-18 11,1269.626246,21.19871852
2018-07-18 12,1325.774592,12.09467535
2018-07-18 13,1355.807059,12.24064641
2018-07-18 14,1382.852886,9.244528156
2018-07-18 15,1368.189769,8.938019045
2018-07-18 16,1358.317473,8.008818962
2018-07-18 17,1399.184303,12.59551014
2018-07-18 18,1412.758831,28.18624881
2018-07-18 19,1551.860474,29.14661499
2018-07-18 20,1596.916299,6.916682048
2018-07-18 21,1609.159586,9.189324499
2018-07-18 22,1587.262659,17.95818734
2018-07-18 23,1526.5965,22.93696915
2018-07-19 00,1411.390009,46.76615118
2018-07-19 01,1252.387956,47.80531143
2018-07-19 02,1103.470434,39.67261332
2018-07-19 03,1006.678349,23.61259277
2018-07-19 04,965.3602251,7.66794233
2018-07-19 05,961.6888377,5.89611281
2018-07-19 06,1004.192824,19.33589612
2018-07-19 07,1124.639079,40.28630959
2018-07-19 08,1278.855511,32.09027873
2018-07-19 09,1381.028904,25.24389989
2018-07-19 10,1456.444129,25.16033664
2018-07-19 11,1528.981637,26.17615745
2018-07-19 12,1611.078345,21.06573152
2018-07-19 13,1642.35075,10.44686614
2018-07-19 14,1635.318817,16.43521633
2018-07-19 15,1585.600227,12.50966846
2018-07-19 16,1568.529235,13.41728043
2018-07-19 17,1559.773902,15.69358363
2018-07-19 18,1594.865782,27.84845053
2018-07-19 19,1654.045802,26.4928087
2018-07-19 20,1706.486413,12.85429925
2018-07-19 21,1711.684976,7.162319236
2018-07-19 22,1674.789332,22.59390207
2018-07-19 23,1608.762206,27.03483006
2018-07-20 00,1459.262745,69.22284165
2018-07-20 01,1269.616007,48.78216432
2018-07-20 02,1131.295053,25.46151184
2018-07-20 03,1048.671693,20.62692659
2018-07-20 04,1005.874021,6.997332935
2018-07-20 05,1008.074029,7.960984448
2018-07-20 06,1040.871094,19.86671228
2018-07-20 07,1146.717844,36.38385919
2018-07-20 08,1325.039706,51.71928855
2018-07-20 09,1440.834581,19.24597583
2018-07-20 10,1531.921824,30.50559761
2018-07-20 11,1621.063037,26.70184943
2018-07-20 12,1706.630874,20.59037598
2018-07-20 13,1741.021273,10.2309228
2018-07-20 14,1757.845259,8.737467954
2018-07-20 15,1758.635014,10.30197838
2018-07-20 16,1719.865163,13.04935952
2018-07-20 17,1713.256695,5.91549912
2018-07-20 18,1732.425781,29.52326921
2018-07-20 19,1840.948449,24.4537924
2018-07-20 20,1884.818559,9.61793128
2018-07-20 21,1897.447671,4.554953285
2018-07-20 22,1865.379518,10.45398152
2018-07-20 23,1806.906769,30.03412975
2018-07-21 00,1698.354066,37.32539079
